SeniorCitizen,PartnerFlag,DependentsFlag,tenure,PhoneServiceFlag,PaperLessBillingFlag,MonthlyCharges,TotalCharges,ChurnFlag,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Flag,OnlineSecurity_Flag,OnlineBackup_Flag,DeviceProtection_Flag,TechSupport_Flag,StreamingTV_Flag,StreamingMovies_Flag,TotalServices,HighMonthlyChargesFlag,LongTenureFlag,AvgChargesPerMonth,tenure group_13–24,tenure group_25–48,tenure group_49–60,tenure group_61–72
1,0,0,12,1,1,73.3,828.05,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,69.00416667,FALSE,FALSE,FALSE,FALSE
1,0,0,2,0,0,24.35,41.85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.925,FALSE,FALSE,FALSE,FALSE
0,1,0,62,1,1,101.35,6164.7,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,5,1,1,99.43064516,FALSE,FALSE,FALSE,TRUE
1,0,0,29,1,0,98.65,2862.75,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,5,1,1,98.71551724,FALSE,TRUE,FALSE,FALSE
0,0,1,1,0,0,33.6,33.6,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,33.6,FALSE,FALSE,FALSE,FALSE
1,1,0,5,1,1,79.9,343.95,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,68.79,FALSE,FALSE,FALSE,FALSE
0,0,0,1,1,0,20.7,20.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,20.7,FALSE,FALSE,FALSE,FALSE
0,0,1,62,1,1,104.05,6590.5,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,6,1,1,106.2983871,FALSE,FALSE,FALSE,TRUE
0,1,1,36,1,0,20.25,717.95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,19.94305556,FALSE,TRUE,FALSE,FALSE
1,0,0,28,1,1,103.3,2890.65,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,6,1,1,103.2375,FALSE,TRUE,FALSE,FALSE
0,1,1,69,1,0,73.7,4885.85,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,6,0,1,70.80942029,FALSE,FALSE,FALSE,TRUE
0,1,0,11,1,1,96.2,1222.05,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,5,1,0,111.0954545,FALSE,FALSE,FALSE,FALSE
0,1,0,63,1,1,108.75,6871.7,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,7,1,1,109.0746032,FALSE,FALSE,FALSE,TRUE
0,0,0,23,1,0,20.15,405.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17.63478261,TRUE,FALSE,FALSE,FALSE
0,0,0,10,1,0,19.75,208.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,20.825,FALSE,FALSE,FALSE,FALSE
0,1,0,71,1,1,25.95,1801.9,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,25.37887324,FALSE,FALSE,FALSE,TRUE
1,0,0,45,1,1,70.05,3062.45,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,5,0,1,68.05444444,FALSE,TRUE,FALSE,FALSE
0,1,1,70,1,0,24.05,1764.75,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,25.21071429,FALSE,FALSE,FALSE,TRUE
0,0,1,22,1,1,84.75,1816.75,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,1,0,82.57954545,TRUE,FALSE,FALSE,FALSE
0,1,1,52,1,0,23.05,1255.1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,24.13653846,FALSE,FALSE,TRUE,FALSE
0,1,0,55,1,1,104.15,5743.05,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,6,1,1,104.4190909,FALSE,FALSE,TRUE,FALSE
0,0,0,65,0,0,59.95,3921.1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,5,0,1,60.32461538,FALSE,FALSE,FALSE,TRUE
0,1,1,72,1,0,19.55,1463.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,20.32569444,FALSE,FALSE,FALSE,TRUE
0,1,0,10,1,0,19.6,189.45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.945,FALSE,FALSE,FALSE,FALSE
0,0,1,7,1,0,20.05,96.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,13.82857143,FALSE,FALSE,FALSE,FALSE
1,0,0,5,1,1,85.55,408.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,1,0,81.7,FALSE,FALSE,FALSE,FALSE
0,1,1,24,1,0,78.6,1846.65,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,6,0,0,76.94375,TRUE,FALSE,FALSE,FALSE
0,1,1,72,1,1,116.8,8456.75,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,8,1,1,117.4548611,FALSE,FALSE,FALSE,TRUE
0,0,0,21,0,1,43.55,1011.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,0,0,48.16666667,TRUE,FALSE,FALSE,FALSE
0,1,0,69,0,1,60.8,4263.4,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,5,0,1,61.7884058,FALSE,FALSE,FALSE,TRUE
0,1,1,44,1,1,54.9,2549.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,57.93409091,FALSE,TRUE,FALSE,FALSE
1,1,1,61,1,1,65.2,3965.05,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,4,0,1,65.00081967,FALSE,FALSE,FALSE,TRUE
1,0,0,24,1,1,102.95,2496.7,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,6,1,0,104.0291667,TRUE,FALSE,FALSE,FALSE
0,0,0,1,1,0,90.6,90.6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1,0,90.6,FALSE,FALSE,FALSE,FALSE
0,0,0,6,1,1,50.8,288.05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,48.00833333,FALSE,FALSE,FALSE,FALSE
0,0,0,4,1,1,90.05,368.1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,4,1,0,92.025,FALSE,FALSE,FALSE,FALSE
0,1,0,72,1,1,108.2,7840.6,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,7,1,1,108.8972222,FALSE,FALSE,FALSE,TRUE
0,0,0,72,1,0,92,6632.75,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,8,1,1,92.12152778,FALSE,FALSE,FALSE,TRUE
1,1,0,14,1,1,75.1,1013.35,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,72.38214286,TRUE,FALSE,FALSE,FALSE
0,0,0,7,1,1,25.05,152.95,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,21.85,FALSE,FALSE,FALSE,FALSE
0,0,0,48,1,0,75.15,3772.65,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,78.596875,FALSE,TRUE,FALSE,FALSE
0,1,1,55,1,0,19.5,1026.35,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,18.66090909,FALSE,FALSE,TRUE,FALSE
0,0,0,1,1,0,19.3,19.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,19.3,FALSE,FALSE,FALSE,FALSE
0,0,0,45,1,0,112.2,5031.85,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,7,1,1,111.8188889,FALSE,TRUE,FALSE,FALSE
0,0,0,3,1,1,70.3,220.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73.46666667,FALSE,FALSE,FALSE,FALSE
0,1,0,71,1,0,19.6,1416.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,19.95070423,FALSE,FALSE,FALSE,TRUE
0,1,0,8,1,0,20.25,158.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.79375,FALSE,FALSE,FALSE,FALSE
0,1,0,3,1,1,75.85,256.6,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,85.53333333,FALSE,FALSE,FALSE,FALSE
0,1,1,69,1,0,80.65,5542.55,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,6,1,1,80.32681159,FALSE,FALSE,FALSE,TRUE
0,1,1,1,1,1,68.5,68.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,68.5,FALSE,FALSE,FALSE,FALSE
1,1,0,72,1,1,115.75,8443.7,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,8,1,1,117.2736111,FALSE,FALSE,FALSE,TRUE
0,0,0,11,1,1,73.5,791.75,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,71.97727273,FALSE,FALSE,FALSE,FALSE
0,0,0,71,1,0,80.6,5708.2,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,7,1,1,80.3971831,FALSE,FALSE,FALSE,TRUE
0,0,0,1,1,1,69.95,69.95,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69.95,FALSE,FALSE,FALSE,FALSE
0,1,0,33,0,0,59.55,2016.3,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,5,0,1,61.1,FALSE,TRUE,FALSE,FALSE
0,0,0,16,1,0,19.05,326.65,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,20.415625,TRUE,FALSE,FALSE,FALSE
1,1,0,56,1,0,95.65,5471.75,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,6,1,1,97.70982143,FALSE,FALSE,TRUE,FALSE
0,0,0,1,1,0,19.95,19.95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,19.95,FALSE,FALSE,FALSE,FALSE
0,0,0,5,1,1,70.05,346.4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,4,0,0,69.28,FALSE,FALSE,FALSE,FALSE
0,1,1,57,1,0,19.4,1061.6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,18.6245614,FALSE,FALSE,TRUE,FALSE
0,1,1,56,0,1,36.1,1971.5,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,35.20535714,FALSE,FALSE,TRUE,FALSE
0,0,0,8,1,1,94,773.65,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,5,1,0,96.70625,FALSE,FALSE,FALSE,FALSE
0,1,1,22,1,0,61.15,1422.05,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,4,0,0,64.63863636,TRUE,FALSE,FALSE,FALSE
0,0,0,1,1,0,19.75,19.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.75,FALSE,FALSE,FALSE,FALSE
0,0,1,40,1,1,64.1,2460.35,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,4,0,1,61.50875,FALSE,TRUE,FALSE,FALSE
0,1,1,46,1,0,19.75,856.5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,18.61956522,FALSE,TRUE,FALSE,FALSE
0,1,1,63,1,0,19.7,1275.85,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,20.2515873,FALSE,FALSE,FALSE,TRUE
0,1,1,68,1,1,110.2,7467.5,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,7,1,1,109.8161765,FALSE,FALSE,FALSE,TRUE
0,1,1,69,1,1,106.35,7261.75,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,6,1,1,105.2427536,FALSE,FALSE,FALSE,TRUE
0,1,0,56,1,0,90.55,5116.6,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,5,1,1,91.36785714,FALSE,FALSE,TRUE,FALSE
0,1,1,10,1,1,65.9,660.05,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,4,0,0,66.005,FALSE,FALSE,FALSE,FALSE
0,0,0,63,1,0,104.5,6590.8,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,7,1,1,104.615873,FALSE,FALSE,FALSE,TRUE
0,1,1,24,0,1,52.5,1208.15,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,5,0,0,50.33958333,TRUE,FALSE,FALSE,FALSE
0,0,0,19,1,1,56.1,1033.9,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,54.41578947,TRUE,FALSE,FALSE,FALSE
0,1,1,22,1,1,88.75,1885.15,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,4,1,0,85.68863636,TRUE,FALSE,FALSE,FALSE
0,1,0,29,1,1,84.45,2467.1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,4,1,1,85.07241379,FALSE,TRUE,FALSE,FALSE
0,1,0,13,1,1,75.3,989.45,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,5,0,0,76.11153846,TRUE,FALSE,FALSE,FALSE
0,1,0,70,1,1,26,2006.95,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,28.67071429,FALSE,FALSE,FALSE,TRUE
0,1,0,49,1,0,99.4,5025,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,5,1,1,102.5510204,FALSE,FALSE,TRUE,FALSE
1,1,0,43,1,1,109.55,4830.25,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,7,1,1,112.3313953,FALSE,TRUE,FALSE,FALSE
0,0,0,3,1,1,19.6,59.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19.91666667,FALSE,FALSE,FALSE,FALSE
0,1,1,42,1,0,73.15,3088.25,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,5,0,1,73.5297619,FALSE,TRUE,FALSE,FALSE
0,0,0,57,1,1,54.65,3134.7,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,1,54.99473684,FALSE,FALSE,TRUE,FALSE
1,0,0,2,1,0,66.4,94.55,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,47.275,FALSE,FALSE,FALSE,FALSE
0,1,0,72,1,1,115.55,8312.4,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,8,1,1,115.45,FALSE,FALSE,FALSE,TRUE
1,0,0,46,1,1,104.45,4863.85,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,6,1,1,105.7358696,FALSE,TRUE,FALSE,FALSE
1,1,0,66,1,1,100.05,6871.9,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,5,1,1,104.119697,FALSE,FALSE,FALSE,TRUE
0,0,0,62,1,0,102,6529.25,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,6,1,1,105.3104839,FALSE,FALSE,FALSE,TRUE
0,1,0,72,1,1,91.15,6637.9,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,8,1,1,92.19305556,FALSE,FALSE,FALSE,TRUE
0,1,1,35,1,1,89.7,3165.6,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,4,1,1,90.44571429,FALSE,TRUE,FALSE,FALSE
0,1,0,17,1,0,90.2,1454.15,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,1,0,85.53823529,TRUE,FALSE,FALSE,FALSE
0,1,0,72,1,1,92.4,6786.1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,8,1,1,94.25138889,FALSE,FALSE,FALSE,TRUE
0,1,1,28,1,0,19.9,543,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,19.39285714,FALSE,TRUE,FALSE,FALSE
0,1,0,56,1,1,25.15,1327.15,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,23.69910714,FALSE,FALSE,TRUE,FALSE
0,0,0,31,1,1,79.85,2404.15,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0,1,77.55322581,FALSE,TRUE,FALSE,FALSE
0,0,0,45,1,0,18.85,867.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,19.27333333,FALSE,TRUE,FALSE,FALSE
0,0,0,1,1,1,25.75,25.75,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,25.75,FALSE,FALSE,FALSE,FALSE
0,0,0,2,1,1,49.6,114.7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,57.35,FALSE,FALSE,FALSE,FALSE
0,0,0,6,1,1,20.95,109.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,18.25,FALSE,FALSE,FALSE,FALSE
0,1,0,48,1,1,97.05,4692.95,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,5,1,1,97.76979167,FALSE,TRUE,FALSE,FALSE
0,1,1,25,1,1,25.4,546.85,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,21.874,FALSE,TRUE,FALSE,FALSE
0,1,1,64,1,1,19.7,1274.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,19.90703125,FALSE,FALSE,FALSE,TRUE
0,0,0,50,0,1,35,1782.4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,35.648,FALSE,FALSE,TRUE,FALSE
0,1,1,52,1,0,101.25,5301.1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,5,1,1,101.9442308,FALSE,FALSE,TRUE,FALSE
1,1,0,4,1,1,70.2,280.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70.0875,FALSE,FALSE,FALSE,FALSE
1,0,0,32,1,0,90.95,2897.95,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1,1,90.5609375,FALSE,TRUE,FALSE,FALSE
0,1,1,45,1,0,73.85,3371,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,6,0,1,74.91111111,FALSE,TRUE,FALSE,FALSE
0,1,0,9,1,1,88.05,801.3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,4,1,0,89.03333333,FALSE,FALSE,FALSE,FALSE
1,1,0,66,1,1,105.95,6975.25,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,6,1,1,105.6856061,FALSE,FALSE,FALSE,TRUE
0,0,1,3,1,0,91.85,257.05,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,4,1,0,85.68333333,FALSE,FALSE,FALSE,FALSE
0,0,0,54,1,0,20.1,1079.45,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,19.98981481,FALSE,FALSE,TRUE,FALSE
0,1,1,1,0,0,40.1,40.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,40.1,FALSE,FALSE,FALSE,FALSE
0,1,1,64,1,0,110.3,6997.3,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,7,1,1,109.3328125,FALSE,FALSE,FALSE,TRUE
1,0,0,31,1,1,73.9,2217.15,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,71.52096774,FALSE,TRUE,FALSE,FALSE
0,0,0,14,1,1,89.8,1129.1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,1,0,80.65,TRUE,FALSE,FALSE,FALSE
0,0,0,12,1,1,85.15,979.05,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3,1,0,81.5875,FALSE,FALSE,FALSE,FALSE
1,1,0,67,1,1,60.95,4119.4,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,1,61.48358209,FALSE,FALSE,FALSE,TRUE
0,1,1,35,1,0,72.25,2568.55,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,6,0,1,73.38714286,FALSE,TRUE,FALSE,FALSE
0,0,0,45,1,0,73.55,3349.1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,5,0,1,74.42444444,FALSE,TRUE,FALSE,FALSE
0,0,0,10,1,0,46,492.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49.21,FALSE,FALSE,FALSE,FALSE
1,0,0,29,1,1,58.55,1718.95,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,59.27413793,FALSE,TRUE,FALSE,FALSE
0,0,0,24,1,0,24.6,605.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,25.21875,TRUE,FALSE,FALSE,FALSE
0,1,1,66,1,1,19.75,1344.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,20.37121212,FALSE,FALSE,FALSE,TRUE
0,0,0,51,1,0,86.35,4267.15,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,1,1,83.66960784,FALSE,FALSE,TRUE,FALSE
0,1,0,45,1,0,25.5,1121.05,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,24.91222222,FALSE,TRUE,FALSE,FALSE
0,1,0,49,1,0,19,918.7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,18.74897959,FALSE,FALSE,TRUE,FALSE
0,1,0,29,1,1,19.55,521.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,17.99310345,FALSE,TRUE,FALSE,FALSE
0,1,1,40,1,1,110.1,4469.1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,7,1,1,111.7275,FALSE,TRUE,FALSE,FALSE
1,0,0,37,1,1,96.55,3580.3,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4,1,1,96.76486486,FALSE,TRUE,FALSE,FALSE
0,0,0,25,1,0,69.75,1729.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,69.174,FALSE,TRUE,FALSE,FALSE
0,0,0,22,0,1,50.6,1073.3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,0,48.78636364,TRUE,FALSE,FALSE,FALSE
0,0,0,72,0,1,65.6,4566.5,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,6,0,1,63.42361111,FALSE,FALSE,FALSE,TRUE
0,0,0,7,0,1,40.1,293.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,41.9,FALSE,FALSE,FALSE,FALSE
0,1,1,33,1,0,82.1,2603.1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,6,1,1,78.88181818,FALSE,TRUE,FALSE,FALSE
0,0,0,23,1,1,79.1,1783.75,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,3,0,0,77.55434783,TRUE,FALSE,FALSE,FALSE
1,0,0,24,1,1,101.25,2440.15,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,5,1,0,101.6729167,TRUE,FALSE,FALSE,FALSE
0,0,0,1,1,0,79.55,79.55,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,79.55,FALSE,FALSE,FALSE,FALSE
0,0,0,69,1,0,90.65,6322.1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,8,1,1,91.62463768,FALSE,FALSE,FALSE,TRUE
0,0,1,3,1,1,20.55,57.4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,19.13333333,FALSE,FALSE,FALSE,FALSE
0,0,0,56,1,1,75.75,4284.65,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,5,0,1,76.51160714,FALSE,FALSE,TRUE,FALSE
0,0,0,65,1,1,110,7138.65,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,7,1,1,109.8253846,FALSE,FALSE,FALSE,TRUE
0,1,0,71,1,0,20.85,1539.75,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,21.68661972,FALSE,FALSE,FALSE,TRUE
1,0,0,14,1,1,80.35,1058.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,1,0,75.57857143,TRUE,FALSE,FALSE,FALSE
0,0,0,2,1,1,70.15,123.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,61.9,FALSE,FALSE,FALSE,FALSE
0,0,0,32,1,0,84.05,2781.85,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,3,1,1,86.9328125,FALSE,TRUE,FALSE,FALSE
0,0,0,40,1,0,67.45,2731,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,4,0,1,68.275,FALSE,TRUE,FALSE,FALSE
0,0,0,1,1,0,20.75,20.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,20.75,FALSE,FALSE,FALSE,FALSE
0,0,0,1,1,1,89.1,89.1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1,0,89.1,FALSE,FALSE,FALSE,FALSE
0,0,0,7,1,1,69.9,497.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,71.04285714,FALSE,FALSE,FALSE,FALSE
0,1,0,15,1,1,51.1,711.15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,47.41,TRUE,FALSE,FALSE,FALSE
0,1,1,17,1,0,94.4,1607.2,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,5,1,0,94.54117647,TRUE,FALSE,FALSE,FALSE
0,0,0,19,1,1,78.25,1490.95,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3,0,0,78.47105263,TRUE,FALSE,FALSE,FALSE
0,0,0,71,1,0,25.55,1898.1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,26.73380282,FALSE,FALSE,FALSE,TRUE
0,1,1,54,1,0,60,3273.95,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4,0,1,60.6287037,FALSE,FALSE,TRUE,FALSE
0,1,0,31,1,1,90.55,2929.75,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,5,1,1,94.50806452,FALSE,TRUE,FALSE,FALSE
0,0,0,11,1,0,76.4,838.7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,76.24545455,FALSE,FALSE,FALSE,FALSE
1,0,0,18,1,1,84.95,1443.65,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,1,0,80.20277778,TRUE,FALSE,FALSE,FALSE
1,0,0,72,1,1,110.1,7746.7,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,7,1,1,107.5930556,FALSE,FALSE,FALSE,TRUE
1,0,0,71,1,1,99.65,6951.15,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,5,1,1,97.90352113,FALSE,FALSE,FALSE,TRUE
1,0,0,5,0,0,45.4,214.75,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,0,0,42.95,FALSE,FALSE,FALSE,FALSE
0,1,0,38,1,0,69,2669.45,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,5,0,1,70.24868421,FALSE,TRUE,FALSE,FALSE
0,0,1,5,1,1,48.65,235.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,47.04,FALSE,FALSE,FALSE,FALSE
1,0,0,2,1,1,44.15,92.65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,46.325,FALSE,FALSE,FALSE,FALSE
1,0,0,52,1,0,59.85,3103.25,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,4,0,1,59.67788462,FALSE,FALSE,TRUE,FALSE
1,0,0,8,1,1,75.75,606.25,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,75.78125,FALSE,FALSE,FALSE,FALSE
0,0,0,68,1,1,80.65,5330.2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,6,1,1,78.38529412,FALSE,FALSE,FALSE,TRUE
0,1,1,69,1,1,20.55,1403.1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,20.33478261,FALSE,FALSE,FALSE,TRUE
